payload_id,site,endpoint,side,best_fit_version,valid,n_issues,n_errors,n_warnings
p000059,mthai.com,adserver.maximus.mobkoi.com,request,2.6-202606,False,1,1,0
p000060,vietstock.vn,adserver.maximus.mobkoi.com,request,2.6-202606,False,1,1,0
p000061,vietstock.vn,adserver.maximus.mobkoi.com,request,2.6-202606,False,1,1,0
p000062,cityam.com,adx.adform.net,request,2.6-202606,False,15,15,0
p000063,cornucopia.se,adx.adform.net,request,2.6-202606,False,7,7,0
p000064,cornucopia.se,adx.adform.net,request,2.6-202606,False,5,5,0
p000065,cornucopia.se,adx.adform.net,request,2.6-202606,False,3,3,0
p000066,cornucopia.se,adx.adform.net,request,2.6-202606,False,3,3,0
p000067,csfd.cz,adx.adform.net,request,2.6-202606,True,0,0,0
p000068,csfd.cz,adx.adform.net,request,2.6-202606,True,0,0,0
p000069,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000070,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000071,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000072,cornucopia.se,adx.adform.net,request,2.6-202606,False,3,3,0
p000073,csfd.cz,adx.adform.net,request,2.6-202606,False,2,2,0
p000074,csfd.cz,adx.adform.net,request,2.6-202606,False,2,2,0
p000075,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000076,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000077,csfd.cz,adx.adform.net,request,2.6-202606,False,8,8,0
p000078,epravda.com.ua,adx.adform.net,request,2.6-202606,False,2,2,0
p000079,epravda.com.ua,adx.adform.net,request,2.6-202606,False,2,2,0
p000080,falstaff.com,adx.adform.net,request,2.6-202606,False,3,3,0
p000081,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000082,haberler.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000083,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000084,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000085,haberler.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000086,mthai.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000087,mthai.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000088,mthai.com,adx.adform.net,request,2.6-202606,False,1,1,0
p000089,mthai.com,adx.adform.net,request,2.6-202606,False,1,1,0
p000090,mthai.com,adx.adform.net,request,2.6-202606,False,6,5,1
p000091,mthai.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000092,mthai.com,adx.adform.net,request,2.6-202606,False,2,2,0
p000093,mthai.com,adx.adform.net,request,2.6-202606,False,1,1,0
p000094,prosport.ro,adx.adform.net,request,2.6-202606,False,11,11,0
p000095,prosport.ro,adx.adform.net,request,2.6-202606,False,3,3,0
p000096,prosport.ro,adx.adform.net,request,2.6-202606,False,5,5,0
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,8,8,0
p000098,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000099,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,1,1
p000100,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000101,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000102,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000103,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,5,4,1
p000104,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,8,8,0
p000105,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000106,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,2,0
p000107,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,2,1,1
p000108,sozcu.com.tr,adx.adform.net,request,2.6-202606,False,5,4,1
p000109,tio.ch,adx.adform.net,request,2.6-202606,False,4,3,1
p000110,tio.ch,adx.adform.net,request,2.6-202606,False,4,3,1
p000111,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000112,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000113,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000114,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000115,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000116,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000117,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000118,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000119,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000120,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000121,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000122,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000123,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000124,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000125,tio.ch,adx.adform.net,request,2.6-202606,False,2,2,0
p000126,cornucopia.se,adx.adform.net,response,2.6-202606,True,2,0,2
p000127,cornucopia.se,adx.adform.net,response,2.6-202606,True,1,0,1
p000128,elespectador.com,adx2.adform.net,request,2.6-202606,False,4,2,2
p000129,elespectador.com,adx2.adform.net,request,2.6-202606,False,4,2,2
p000130,elespectador.com,adx2.adform.net,request,2.6-202606,False,4,2,2
p000131,nesn.com,amspbs.com,request,2.6-202606,True,0,0,0
p000132,nesn.com,amspbs.com,request,2.6-202606,True,0,0,0
p000133,nesn.com,amspbs.com,request,2.6-202606,True,0,0,0
p000134,nesn.com,amspbs.com,response,2.6-202606,True,1,0,1
p000135,nesn.com,amspbs.com,response,2.6-202606,True,1,0,1
p000136,nesn.com,amspbs.com,response,2.6-202606,True,3,0,3
p000137,autoexpress.co.uk,ap.lijit.com,request,2.6-202606,False,3,2,1
p000138,autoexpress.co.uk,ap.lijit.com,request,2.6-202606,False,3,2,1
p000139,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000140,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000141,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000142,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000143,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000144,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000145,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000146,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000147,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000148,cityam.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000149,cycletrader.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000150,cycletrader.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000151,cycletrader.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000152,cycletrader.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000153,cycletrader.com,ap.lijit.com,request,2.6-202606,False,14,14,0
p000154,elespectador.com,ap.lijit.com,request,2.6-202606,False,8,6,2
p000155,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000156,elespectador.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000157,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000158,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000159,elespectador.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000160,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000161,elespectador.com,ap.lijit.com,request,2.6-202606,False,8,6,2
p000162,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000163,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000164,elespectador.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000165,elespectador.com,ap.lijit.com,request,2.6-202606,False,7,5,2
p000166,epravda.com.ua,ap.lijit.com,request,2.6-202606,False,1,1,0
p000167,epravda.com.ua,ap.lijit.com,request,2.6-202606,False,1,1,0
p000168,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000169,fox11online.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000170,fox11online.com,ap.lijit.com,request,2.6-202606,False,10,5,5
p000171,fox11online.com,ap.lijit.com,request,2.6-202606,False,12,12,0
p000172,fox11online.com,ap.lijit.com,request,2.6-202606,False,10,5,5
p000173,fox11online.com,ap.lijit.com,request,2.6-202606,False,6,6,0
p000174,genealogy.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000175,genealogy.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000176,genealogy.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000177,genealogy.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000178,haberler.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000179,haberler.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000180,haberler.com,ap.lijit.com,request,2.6-202606,False,2,1,1
p000181,haberler.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000182,haberler.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000183,howlongtobeat.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000184,moly.hu,ap.lijit.com,request,2.6-202606,False,11,11,0
p000185,montgomeryadvertiser.com,ap.lijit.com,request,2.6-202606,False,3,2,1
p000186,moly.hu,ap.lijit.com,request,2.6-202606,False,11,11,0
p000187,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000188,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000189,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000190,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000191,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000192,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000193,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000194,mthai.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000195,nationaltoday.com,ap.lijit.com,request,2.6-202606,False,14,14,0
p000196,nationaltoday.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000197,myjoyonline.com,ap.lijit.com,request,2.6-202606,False,2,2,0
p000198,nationaltoday.com,ap.lijit.com,request,2.6-202606,False,14,14,0
p000199,nesn.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000200,nesn.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000201,nesn.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000202,teletica.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000203,teletica.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000204,sozcu.com.tr,ap.lijit.com,request,2.6-202606,False,2,1,1
p000205,teletica.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000206,sozcu.com.tr,ap.lijit.com,request,2.6-202606,False,2,1,1
p000207,teletica.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000208,upi.com,ap.lijit.com,request,2.6-202606,False,7,7,0
p000209,upi.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000210,urbandictionary.com,ap.lijit.com,request,2.6-202606,False,4,4,0
p000211,urbandictionary.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000212,urbandictionary.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000213,cityam.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000214,cityam.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000215,cityam.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000216,cityam.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000217,cityam.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000218,elespectador.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000219,elespectador.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000220,fox11online.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000221,haberler.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000222,haberler.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000223,haberler.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000224,nationaltoday.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000225,nationaltoday.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000226,nesn.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000227,nesn.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000228,sozcu.com.tr,ap.lijit.com,response,2.6-202606,True,0,0,0
p000229,upi.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000230,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000231,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000232,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000233,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000234,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000235,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000236,cityam.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000237,haberler.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000238,haberler.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000239,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000240,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000241,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000242,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000243,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000244,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000245,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000246,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000247,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000248,mthai.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000249,oneindia.com,api.w.inmobi.com,request,2.6-202606,False,1,1,0
p000250,oneindia.com,api.w.inmobi.com,request,2.6-202606,False,1,1,0
p000251,oneindia.com,api.w.inmobi.com,request,2.6-202606,False,1,1,0
p000252,oneindia.com,api.w.inmobi.com,request,2.6-202606,False,1,1,0
p000253,realtimetrains.co.uk,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000254,realtimetrains.co.uk,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000255,socialblade.com,api.w.inmobi.com,request,2.6-202606,False,9,8,1
p000256,urbandictionary.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000257,urbandictionary.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000258,urbandictionary.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000259,vice.com,api.w.inmobi.com,request,2.6-202606,False,3,3,0
p000260,vice.com,api.w.inmobi.com,request,2.6-202606,False,2,2,0
p000261,vietstock.vn,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000262,vietstock.vn,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000263,cityam.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000264,cityam.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000265,cityam.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000266,cityam.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000267,cityam.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000268,oneindia.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000269,realtimetrains.co.uk,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000270,realtimetrains.co.uk,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000271,socialblade.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000272,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000273,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000274,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000275,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000276,tio.ch,app.readpeak.com,request,2.5,False,1,1,0
p000277,vivitusuerte.com,b1-euc1.outbrain.com,request,2.6-202606,True,0,0,0
p000278,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000279,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000280,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000281,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000282,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000283,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000284,thesun.ie,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000285,montgomeryadvertiser.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000286,nesn.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000287,nesn.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000288,tennessean.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000289,tennessean.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000290,chl.ca,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000291,chl.ca,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000292,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000293,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000294,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000295,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000296,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000297,cityam.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000298,cornucopia.se,bid.sparteo.com,request,2.6-202606,False,1,1,0
p000299,cornucopia.se,bid.sparteo.com,request,2.6-202606,False,1,1,0
p000300,falstaff.com,bid.sparteo.com,request,2.6-202606,False,1,1,0
p000301,haberler.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000302,haberler.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000303,haberler.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000304,haberler.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000305,mthai.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000306,mthai.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000307,philstar.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000308,philstar.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000309,realtimetrains.co.uk,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000310,realtimetrains.co.uk,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000311,rediff.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000312,rediff.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000313,rediff.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000314,vietstock.vn,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000315,vietstock.vn,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000316,vivitusuerte.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000317,vivitusuerte.com,bid.sparteo.com,request,2.6-202606,False,1,1,0
p000318,chl.ca,bid.sparteo.com,response,2.6-202606,True,3,0,3
p000319,chl.ca,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000320,cityam.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000321,cityam.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000322,cityam.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000323,cityam.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000324,cityam.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000325,cornucopia.se,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000326,cornucopia.se,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000327,falstaff.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000328,haberler.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000329,haberler.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000330,mthai.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000331,mthai.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000332,philstar.com,bid.sparteo.com,response,2.6-202606,True,3,0,3
p000333,philstar.com,bid.sparteo.com,response,2.6-202606,True,4,0,4
p000334,realtimetrains.co.uk,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000335,realtimetrains.co.uk,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000336,rediff.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000337,rediff.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000338,rediff.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000339,vietstock.vn,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000340,vietstock.vn,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000341,vivitusuerte.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000342,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000343,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000344,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000345,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000346,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000347,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000348,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000349,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000350,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000351,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000352,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000353,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000354,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000355,barcablaugranes.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000356,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000357,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000358,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000359,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000360,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000361,coindesk.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000362,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000363,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000364,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000365,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000366,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000367,cupofjo.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000368,dailykos.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000369,dailykos.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
