payload_id,site,endpoint,side,best_fit_version,rule,severity,path,section
p000030,purposegames.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[0].mtype,4.2.3
p000031,purposegames.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000032,cornucopia.se,ad.360yield.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000033,cornucopia.se,ad.360yield.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000034,cornucopia.se,ad.360yield.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000035,cornucopia.se,ad.360yield.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000043,fox11online.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000053,eonline.com,ads.trustx.org,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[0].auid,4.2.3
p000053,eonline.com,ads.trustx.org,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[0].content_type,4.2.3
p000054,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000054,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,device.geo.state,3.2.19
p000054,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000054,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000054,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000054,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000055,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000055,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,device.geo.state,3.2.19
p000055,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000055,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000055,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000055,autoexpress.co.uk,ads.yieldmo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000056,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000056,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000056,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000056,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000056,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000057,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000057,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000057,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000057,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000057,nesn.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000058,mthai.com,adserver.maximus.mobkoi.com,request,2.6-202606,openrtb.type.mismatch,error,user.id,3.2.20
p000059,mthai.com,adserver.maximus.mobkoi.com,request,2.6-202606,openrtb.type.mismatch,error,user.id,3.2.20
p000060,vietstock.vn,adserver.maximus.mobkoi.com,request,2.6-202606,openrtb.type.mismatch,error,user.id,3.2.20
p000061,vietstock.vn,adserver.maximus.mobkoi.com,request,2.6-202606,openrtb.type.mismatch,error,user.id,3.2.20
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[3].id,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[3].tagid,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[4].id,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[4].tagid,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[5].id,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[5].tagid,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[6].id,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[6].tagid,3.2.4
p000062,cityam.com,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000063,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000063,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000063,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000063,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000063,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000063,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000063,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000064,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000064,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000064,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000064,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000064,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000065,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000065,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000065,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000066,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000066,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000066,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000069,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000069,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000069,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000069,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000069,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000069,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000069,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000069,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000070,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000070,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000070,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000070,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000070,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000070,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000070,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000070,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000071,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000071,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000071,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000071,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000071,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000071,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000071,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000071,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000072,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000072,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000072,cornucopia.se,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000073,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000073,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000074,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000074,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000075,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000075,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000075,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000075,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000075,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000075,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000075,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000075,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000076,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000076,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000076,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000076,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000076,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000076,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000076,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000076,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000077,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000077,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000077,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000077,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000077,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000077,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000077,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000077,csfd.cz,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000078,epravda.com.ua,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000078,epravda.com.ua,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000079,epravda.com.ua,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000079,epravda.com.ua,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000080,falstaff.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000080,falstaff.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000080,falstaff.com,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000081,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000081,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000082,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000082,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000082,haberler.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000082,haberler.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000082,haberler.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000083,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000083,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000084,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000084,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000085,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000085,haberler.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000086,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000086,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000086,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[1].video.context,3.2.7
p000086,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000086,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[1].video.playerSize,3.2.7
p000087,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000087,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000087,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[1].video.context,3.2.7
p000087,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000087,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[1].video.playerSize,3.2.7
p000088,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000089,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000090,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000090,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000090,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000090,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[2].video.context,3.2.7
p000090,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[2].video.placement,Section 3.2.7
p000090,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[2].video.playerSize,3.2.7
p000091,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000091,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000091,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[1].video.context,3.2.7
p000091,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000091,mthai.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[1].video.playerSize,3.2.7
p000092,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000092,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000093,mthai.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[3].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[4].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[5].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[6].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[7].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[8].id,3.2.4
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000094,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000095,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000095,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000095,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000096,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000096,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000096,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000096,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000096,prosport.ro,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[3].id,3.2.4
p000097,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[3].tagid,3.2.4
p000098,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000098,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000099,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000099,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000100,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000100,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000101,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000101,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000102,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000102,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000103,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000103,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000103,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000103,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000103,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000104,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000104,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000104,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].id,3.2.4
p000104,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[1].tagid,3.2.4
p000104,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].id,3.2.4
p000104,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[2].tagid,3.2.4
p000104,sozcu.com.tr,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[3].id,3.2.4
