payload_id,site,endpoint,side,best_fit_version,valid,n_issues,n_errors,n_warnings
p000049,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000050,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000051,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000052,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000053,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000054,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000055,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000056,thrillist.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000057,thrillist.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000058,buzzfeed.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000059,goal.com,ads.yieldmo.com,request,2.6-202606,False,7,2,5
p000060,goal.com,ads.yieldmo.com,request,2.6-202606,False,7,2,5
p000061,goal.com,ads.yieldmo.com,request,2.6-202606,False,7,2,5
p000062,ladbible.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000063,ladbible.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000064,unilad.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000065,unilad.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000066,sportingnews.com,amspbs.com,request,2.6-202606,True,0,0,0
p000067,thehill.com,amspbs.com,request,2.6-202606,True,0,0,0
p000068,thehill.com,amspbs.com,response,2.6-202606,True,3,0,3
p000069,usatoday.com,ap.lijit.com,request,2.6-202606,False,3,2,1
p000070,thedailybeast.com,ap.lijit.com,request,2.6-202606,False,6,6,0
p000071,thedailybeast.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000072,sportingnews.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,False,11,11,0
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,False,11,11,0
p000075,unilad.com,ap.lijit.com,request,2.6-202606,False,2,1,1
p000076,unilad.com,ap.lijit.com,request,2.6-202606,False,2,1,1
p000077,thedailybeast.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000078,thedailybeast.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000079,thedailybeast.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000080,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000081,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000082,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000083,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000084,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000085,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000086,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000087,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000088,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000089,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000090,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000091,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000092,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000093,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000094,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000095,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000096,usatoday.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000097,usatoday.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000098,usatoday.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000099,slate.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000100,slate.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000101,slate.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000102,cbssports.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000103,cbssports.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000104,cbssports.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000105,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000106,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000107,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000108,weather.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000109,weather.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000110,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000111,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000112,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000113,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000114,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000115,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000116,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000117,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000118,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000119,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000120,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000121,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000122,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000123,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000124,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000125,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000126,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000127,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000128,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000129,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000130,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000131,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000132,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000133,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000134,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000135,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000136,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000137,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000138,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000139,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000140,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000141,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000142,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000143,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000144,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000145,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000146,vox.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000147,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000148,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000149,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000150,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000151,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000152,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000153,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000154,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000155,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000156,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000157,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000158,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000159,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000160,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000161,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000162,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000163,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000164,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000165,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000166,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000167,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000168,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000169,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000170,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000171,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000172,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000173,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000174,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000175,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000176,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000177,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000178,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000179,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000180,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000181,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000182,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000183,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000184,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000185,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000186,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000187,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000188,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000189,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000190,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000191,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000192,zdnet.com,btlr.sharethrough.com,request,2.6-202606,False,2,1,1
p000193,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000194,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000195,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000196,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000197,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000198,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000199,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000200,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000201,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000202,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000203,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000204,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000205,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000206,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000207,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000208,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000209,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000210,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000211,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000212,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000213,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000214,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000215,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000216,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000217,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000218,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000219,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000220,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000221,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000222,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000223,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000224,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000225,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000226,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000227,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000228,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000229,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000230,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000231,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000232,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000233,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000234,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000235,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000236,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000237,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000238,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000239,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000240,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000241,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000242,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000243,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000244,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000245,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000246,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000247,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000248,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000249,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000250,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000251,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000252,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000253,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000254,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000255,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000256,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000257,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000258,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000259,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000260,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000261,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000262,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000263,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000264,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000265,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000266,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000267,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000268,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000269,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000270,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000271,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000272,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000273,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000274,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000275,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000276,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000277,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000278,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000279,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000280,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000281,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000282,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000283,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000284,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000285,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000286,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000287,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000288,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000289,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000290,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000291,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000292,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000293,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000294,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000295,eurogamer.net,btlr.sharethrough.com,request,2.6-202606,False,2,1,1
p000296,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000297,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000298,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000299,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000300,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000301,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000302,sportingnews.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000303,benzinga.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000304,benzinga.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000305,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000306,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000307,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000308,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000309,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000310,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000311,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000312,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000313,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000314,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000315,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000316,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000317,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000318,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000319,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000320,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000321,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000322,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000323,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000324,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000325,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000326,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,2,1,1
p000327,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000328,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,2,1,1
p000329,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000330,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,2,1,1
p000331,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000332,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000333,distractify.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000334,distractify.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000335,distractify.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000336,distractify.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000337,distractify.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000338,distractify.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000339,distractify.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000340,ranker.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000341,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000342,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000343,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000344,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000345,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000346,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000347,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000348,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000349,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000350,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000351,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000352,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000353,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000354,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000355,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000356,grunge.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000357,slashfilm.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
