payload_id,site,endpoint,side,best_fit_version,valid,n_issues,n_errors,n_warnings
p000001,weather.com,a.bids.ws,request,2.6-202606,True,0,0,0
p000002,weather.com,a.bids.ws,request,2.6-202606,True,0,0,0
p000003,wunderground.com,a.bids.ws,request,2.6-202606,True,0,0,0
p000004,weather.com,a.bids.ws,request,2.6-202606,True,0,0,0
p000005,weather.com,a.bids.ws,request,2.6-202606,True,0,0,0
p000006,wunderground.com,a.bids.ws,request,2.6-202606,True,0,0,0
p000007,healthline.com,a.bids.ws,request,2.6-202606,False,2,2,0
p000008,ladbible.com,a.bids.ws,request,2.6-202606,False,1,1,0
p000009,unilad.com,a.bids.ws,request,2.6-202606,False,1,1,0
p000010,unilad.com,a.bids.ws,request,2.6-202606,False,1,1,0
p000011,weather.com,a.bids.ws,response,2.6-202606,True,1,0,1
p000012,weather.com,a.bids.ws,response,2.6-202606,True,1,0,1
p000013,wunderground.com,a.bids.ws,response,2.6-202606,True,1,0,1
p000014,weather.com,a.bids.ws,response,2.6-202606,True,2,0,2
p000015,weather.com,a.bids.ws,response,2.6-202606,True,1,0,1
p000016,wunderground.com,a.bids.ws,response,2.6-202606,True,2,0,2
p000017,healthline.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000018,ladbible.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000019,unilad.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000020,unilad.com,a.bids.ws,response,2.6-202606,True,0,0,0
p000021,huffpost.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000022,huffpost.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000023,huffpost.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000024,huffpost.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000025,huffpost.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000026,huffpost.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000027,huffpost.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000028,huffpost.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000029,huffpost.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000030,cbsnews.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000031,nbcnews.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000032,abcnews.go.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000033,nbcnews.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000034,cbsnews.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000035,nbcnews.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000036,vox.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000037,theverge.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000038,vox.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000039,cbssports.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000040,cbssports.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000041,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000042,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000043,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000044,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000045,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000046,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000047,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000048,eonline.com,ads.trustx.org,request,2.6-202606,True,0,0,0
p000049,boredpanda.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000050,boredpanda.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000051,boredpanda.com,ads.trustx.org,request,2.6-202606,True,1,0,1
p000052,buzzfeed.com,ads.trustx.org,request,2.6-202606,False,2,1,1
p000053,huffpost.com,ads.trustx.org,response,2.6-202606,False,2,2,0
p000054,vox.com,ads.yieldmo.com,request,2.6-202606,False,3,2,1
p000055,vox.com,ads.yieldmo.com,request,2.6-202606,False,3,2,1
p000056,goal.com,ads.yieldmo.com,request,2.6-202606,False,7,2,5
p000057,goal.com,ads.yieldmo.com,request,2.6-202606,False,7,2,5
p000058,goal.com,ads.yieldmo.com,request,2.6-202606,False,7,2,5
p000059,ladbible.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000060,ladbible.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000061,unilad.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000062,unilad.com,adx.adform.net,request,2.6-202606,False,5,4,1
p000063,sportingnews.com,amspbs.com,request,2.6-202606,True,0,0,0
p000064,thehill.com,amspbs.com,request,2.6-202606,True,0,0,0
p000065,sportingnews.com,amspbs.com,response,2.6-202606,True,1,0,1
p000066,thehill.com,amspbs.com,response,2.6-202606,True,5,0,5
p000067,usatoday.com,ap.lijit.com,request,2.6-202606,False,3,2,1
p000068,thedailybeast.com,ap.lijit.com,request,2.6-202606,False,6,6,0
p000069,thedailybeast.com,ap.lijit.com,request,2.6-202606,False,3,3,0
p000070,sportingnews.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,False,11,11,0
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,False,11,11,0
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000075,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000076,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000077,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000078,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000079,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000080,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000081,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000082,ladbible.com,ap.lijit.com,request,2.6-202606,False,1,1,0
p000083,unilad.com,ap.lijit.com,request,2.6-202606,False,2,1,1
p000084,unilad.com,ap.lijit.com,request,2.6-202606,False,2,1,1
p000085,thedailybeast.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000086,sportingnews.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000087,ladbible.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000088,unilad.com,ap.lijit.com,response,2.6-202606,True,0,0,0
p000089,thedailybeast.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000090,thedailybeast.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000091,thedailybeast.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000092,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000093,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000094,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000095,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000096,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000097,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000098,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000099,techcrunch.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000100,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000101,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000102,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000103,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000104,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000105,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000106,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000107,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000108,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000109,ladbible.com,api.w.inmobi.com,request,2.6-202606,True,0,0,0
p000110,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000111,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000112,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000113,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000114,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000115,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000116,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000117,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000118,ladbible.com,api.w.inmobi.com,response,2.6-202606,True,0,0,0
p000119,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000120,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000121,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000122,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000123,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000124,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000125,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000126,thesun.co.uk,b1h.outbrain.com,request,2.6-202606,True,0,0,0
p000127,usatoday.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000128,usatoday.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000129,nbcnews.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000130,nbcnews.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000131,nbcnews.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000132,nbcnews.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000133,slate.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000134,slate.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000135,slate.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000136,slate.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000137,cbssports.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000138,cbssports.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000139,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000140,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000141,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000142,weather.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000143,weather.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000144,weather.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000145,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000146,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000147,wunderground.com,bid.contextweb.com,request,2.6-202606,False,2,1,1
p000148,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000149,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000150,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000151,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000152,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000153,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000154,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000155,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000156,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000157,ladbible.com,bid.sparteo.com,request,2.6-202606,True,0,0,0
p000158,ladbible.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000159,ladbible.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000160,ladbible.com,bid.sparteo.com,response,2.6-202606,True,1,0,1
p000161,ladbible.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000162,ladbible.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000163,ladbible.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000164,ladbible.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000165,ladbible.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000166,ladbible.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000167,ladbible.com,bid.sparteo.com,response,2.6-202606,False,1,1,0
p000168,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000169,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000170,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000171,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000172,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000173,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000174,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000175,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000176,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000177,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000178,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000179,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000180,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000181,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000182,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000183,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000184,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000185,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000186,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000187,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000188,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000189,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000190,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000191,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000192,salon.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000193,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000194,salon.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000195,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000196,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000197,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000198,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000199,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000200,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000201,vox.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000202,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000203,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000204,vox.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000205,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000206,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000207,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000208,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000209,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000210,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000211,theverge.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000212,vox.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000213,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000214,engadget.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000215,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000216,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000217,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000218,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000219,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000220,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000221,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000222,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000223,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000224,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000225,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000226,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000227,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000228,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000229,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000230,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000231,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000232,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000233,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000234,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000235,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000236,cnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000237,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000238,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000239,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000240,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000241,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000242,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000243,zdnet.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000244,zdnet.com,btlr.sharethrough.com,request,2.6-202606,False,2,1,1
p000245,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000246,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000247,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000248,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000249,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000250,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000251,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000252,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000253,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000254,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000255,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000256,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000257,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000258,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000259,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000260,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000261,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000262,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000263,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000264,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000265,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000266,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000267,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000268,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000269,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000270,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000271,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000272,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000273,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000274,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000275,pcmag.com,btlr.sharethrough.com,request,2.6-202606,True,0,0,0
p000276,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000277,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000278,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000279,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000280,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000281,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000282,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000283,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000284,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000285,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000286,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000287,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000288,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000289,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000290,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000291,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000292,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000293,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000294,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000295,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000296,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000297,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000298,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000299,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000300,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000301,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000302,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000303,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000304,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000305,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000306,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000307,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000308,androidauthority.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000309,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000310,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000311,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000312,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000313,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000314,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000315,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000316,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000317,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000318,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000319,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000320,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000321,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000322,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000323,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000324,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000325,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000326,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000327,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000328,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000329,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000330,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000331,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000332,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000333,macrumors.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000334,rockpapershotgun.com,btlr.sharethrough.com,request,2.6-202606,False,2,1,1
p000335,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000336,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000337,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000338,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000339,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000340,dexerto.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000341,sportingnews.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000342,benzinga.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000343,benzinga.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000344,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000345,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000346,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000347,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000348,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000349,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000350,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000351,stereogum.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000352,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000353,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000354,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000355,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000356,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,3,2,1
p000357,thrillist.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000358,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000359,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
p000360,boredpanda.com,btlr.sharethrough.com,request,2.6-202606,False,1,1,0
