payload_id,site,endpoint,side,best_fit_version,rule,severity,path,section
p000007,healthline.com,a.bids.ws,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000007,healthline.com,a.bids.ws,request,2.6-202606,openrtb.field.moved,error,user.ext.consent,Section 3.2.20
p000008,ladbible.com,a.bids.ws,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000009,unilad.com,a.bids.ws,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000010,unilad.com,a.bids.ws,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000011,weather.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000012,weather.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000013,wunderground.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[2].bid[0].mtype,4.2.3
p000014,weather.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000014,weather.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[3].bid[0].mtype,4.2.3
p000015,weather.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[1].bid[0].mtype,4.2.3
p000016,wunderground.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[2].bid[0].mtype,4.2.3
p000016,wunderground.com,a.bids.ws,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[2].bid[1].mtype,4.2.3
p000021,huffpost.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000022,huffpost.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000023,huffpost.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000024,huffpost.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000026,huffpost.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000028,huffpost.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000036,vox.com,ads.trustx.org,request,2.6-202606,openrtb.field.undefined,error,imp[0].source,3.2.4
p000036,vox.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000037,theverge.com,ads.trustx.org,request,2.6-202606,openrtb.field.undefined,error,imp[0].source,3.2.4
p000037,theverge.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000038,vox.com,ads.trustx.org,request,2.6-202606,openrtb.field.undefined,error,imp[0].source,3.2.4
p000038,vox.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000049,boredpanda.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000050,boredpanda.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000051,boredpanda.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000052,buzzfeed.com,ads.trustx.org,request,2.6-202606,openrtb.field.undefined,error,imp[0].source,3.2.4
p000052,buzzfeed.com,ads.trustx.org,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000053,huffpost.com,ads.trustx.org,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[0].auid,4.2.3
p000053,huffpost.com,ads.trustx.org,response,2.6-202606,openrtb.field.undefined,error,seatbid[0].bid[0].content_type,4.2.3
p000054,vox.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000054,vox.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000054,vox.com,ads.yieldmo.com,request,2.6-202606,openrtb.type.mismatch,error,imp[0].video.playbackmethod,3.2.7
p000055,vox.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000055,vox.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000055,vox.com,ads.yieldmo.com,request,2.6-202606,openrtb.type.mismatch,error,imp[0].video.playbackmethod,3.2.7
p000056,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000056,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000056,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000056,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[2].video.placement,Section 3.2.7
p000056,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[3].video.placement,Section 3.2.7
p000056,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[4].video.placement,Section 3.2.7
p000056,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000057,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000057,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000057,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000057,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[2].video.placement,Section 3.2.7
p000057,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[3].video.placement,Section 3.2.7
p000057,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[4].video.placement,Section 3.2.7
p000057,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000058,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,auctionId,3.2.1
p000058,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000058,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[1].video.placement,Section 3.2.7
p000058,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[2].video.placement,Section 3.2.7
p000058,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[3].video.placement,Section 3.2.7
p000058,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[4].video.placement,Section 3.2.7
p000058,goal.com,ads.yieldmo.com,request,2.6-202606,openrtb.field.undefined,error,schain,3.2.1
p000059,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000059,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000059,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000059,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000059,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000060,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000060,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000060,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000060,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000060,ladbible.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000061,unilad.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000061,unilad.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000061,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000061,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000061,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000062,unilad.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].id,3.2.4
p000062,unilad.com,adx.adform.net,request,2.6-202606,openrtb.type.mismatch,error,imp[0].tagid,3.2.4
p000062,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.context,3.2.7
p000062,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000062,unilad.com,adx.adform.net,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.playerSize,3.2.7
p000065,sportingnews.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000066,thehill.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[2].bid[0].mtype,4.2.3
p000066,thehill.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[2].bid[1].mtype,4.2.3
p000066,thehill.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[2].bid[2].mtype,4.2.3
p000066,thehill.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[2].bid[3].mtype,4.2.3
p000066,thehill.com,amspbs.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[2].bid[4].mtype,4.2.3
p000067,usatoday.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,device.geo.state,3.2.19
p000067,usatoday.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000067,usatoday.com,ap.lijit.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000068,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000068,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[1].adunitcode,3.2.4
p000068,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[2].adunitcode,3.2.4
p000068,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[3].adunitcode,3.2.4
p000068,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[4].adunitcode,3.2.4
p000068,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[5].adunitcode,3.2.4
p000069,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000069,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[1].adunitcode,3.2.4
p000069,thedailybeast.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[2].adunitcode,3.2.4
p000070,sportingnews.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[1].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[2].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[3].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[4].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[5].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[6].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[7].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[8].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[9].adunitcode,3.2.4
p000071,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[1].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[2].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[3].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[4].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[5].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[6].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[7].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[8].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[9].adunitcode,3.2.4
p000072,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.moved,error,regs.ext.gdpr,Section 3.2.3
p000073,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000074,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000075,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000076,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000077,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000078,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000079,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000080,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000081,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000082,ladbible.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000083,unilad.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000083,unilad.com,ap.lijit.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000084,unilad.com,ap.lijit.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].adunitcode,3.2.4
p000084,unilad.com,ap.lijit.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000127,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000127,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000128,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000128,usatoday.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000129,nbcnews.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000129,nbcnews.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000130,nbcnews.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000130,nbcnews.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000131,nbcnews.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000131,nbcnews.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000132,nbcnews.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000132,nbcnews.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000133,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000133,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000134,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000134,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000135,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000135,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000136,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000136,slate.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000137,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000137,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000138,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000138,cbssports.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000139,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000139,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000140,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000140,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000141,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000141,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000142,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000142,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000143,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000143,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000144,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000144,weather.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000145,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000145,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000146,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000146,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000147,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000147,wunderground.com,bid.contextweb.com,request,2.6-202606,openrtb.value.invalid,error,imp[0].video.skip,3.2.7
p000158,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.response.seatbid_or_nbr.required,error,seatbid,4.2.1
p000159,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000160,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.bid.mtype_missing,warning,seatbid[0].bid[0].mtype,4.2.3
p000161,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.response.seatbid_or_nbr.required,error,seatbid,4.2.1
p000162,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.response.seatbid_or_nbr.required,error,seatbid,4.2.1
p000163,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.response.seatbid_or_nbr.required,error,seatbid,4.2.1
p000164,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.response.seatbid_or_nbr.required,error,seatbid,4.2.1
p000165,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.response.seatbid_or_nbr.required,error,seatbid,4.2.1
p000166,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.response.seatbid_or_nbr.required,error,seatbid,4.2.1
p000167,ladbible.com,bid.sparteo.com,response,2.6-202606,openrtb.response.seatbid_or_nbr.required,error,seatbid,4.2.1
p000168,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000169,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000170,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000171,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000172,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000173,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000174,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000175,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000176,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000176,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000176,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000177,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000178,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000179,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000179,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000179,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000180,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000181,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000182,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000183,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000184,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000185,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000186,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000187,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000188,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000189,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000190,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000190,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000190,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000191,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000191,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000191,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000192,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000193,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000193,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000193,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000194,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000194,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
p000194,salon.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000195,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000196,theverge.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000197,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000198,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000199,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000200,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.type.mismatch,error,site.ref,3.2.13
p000201,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.deprecated,warning,imp[0].video.placement,Section 3.2.7
p000201,vox.com,btlr.sharethrough.com,request,2.6-202606,openrtb.field.undefined,error,imp[0].video.topframe,3.2.7
